UserID,Tag1,Tag2,Tag3,Tag4,Tag5,Usage
52929,95,53,161,163,167,Private
52946,62,162,166,167,12,Private
52958,36,174,167,181,30,Public
53003,173,169,164,87,56,Public
53038,73,163,181,72,71,Private
53085,11,166,57,58,168,Private
53086,73,181,169,8,72,Private
53119,25,71,167,67,57,Public
53136,56,3,180,73,164,Private
53140,28,144,167,164,72,Public
53166,114,73,161,164,57,Public
53171,163,74,66,57,161,Private
53177,52,170,73,54,164,Private
53183,168,12,169,146,164,Private
53191,30,91,164,73,28,Public
53196,28,181,55,180,13,Private
53199,56,71,181,167,5,Private
53230,63,164,181,73,163,Private
53276,164,163,170,73,57,Public
53309,74,7,166,12,181,Private
53314,72,181,136,161,163,Private
53319,71,66,180,136,164,Private
53333,161,58,53,57,164,Private
53338,76,164,67,117,168,Public
53349,176,12,7,87,163,Private
53369,8,13,167,57,9,Private
53373,135,19,65,171,166,Private
53386,71,164,67,94,42,Private
53391,58,165,51,72,64,Private
53435,28,57,169,161,66,Private
53436,52,73,162,74,72,Public
53450,76,161,73,180,162,Private
53453,163,12,53,164,58,Private
53470,162,181,161,169,176,Public
53490,170,12,161,73,169,Private
53498,169,136,28,57,73,Private
53524,55,54,181,44,164,Private
53551,52,3,164,73,167,Private
53577,162,181,60,170,9,Private
53607,169,164,74,71,7,Public
53617,163,164,169,210,132,Private
53622,170,185,161,55,151,Private
53676,132,128,163,164,161,Private
53694,16,162,181,3,170,Public
53695,12,5,167,58,60,Private
53704,161,11,164,163,169,Private
53709,181,169,12,36,164,Public
53715,164,136,74,181,140,Public
53718,162,181,128,69,9,Public
53722,164,156,161,56,162,Public
53728,185,57,73,72,167,Private
53734,15,161,162,164,12,Private
53772,161,67,66,167,164,Public
53777,185,103,94,37,70,Public
53803,168,180,161,164,42,Private
53806,128,44,164,104,168,Private
53843,66,71,16,14,74,Public
53853,164,58,12,71,3,Private
53872,37,163,217,176,67,Public
53894,136,44,41,170,161,Private
53921,54,77,167,164,71,Private
53933,20,169,172,74,52,Public
53955,13,7,162,9,69,Private
53965,63,9,163,8,66,Private
53984,9,181,162,163,169,Private
54034,161,73,3,8,181,Public
54039,51,162,169,181,73,Private
54040,72,38,137,164,74,Private
54066,132,134,73,91,162,Private
54082,66,12,58,161,181,Private
54104,51,44,169,83,69,Private
54135,165,164,170,168,3,Private
54138,57,164,161,170,61,Private
54140,73,28,137,164,156,Private
54150,63,135,58,8,74,Private
54153,42,141,53,169,3,Private
54154,12,167,169,71,74,Public
54163,28,167,137,57,169,Private
54164,57,73,164,161,181,Public
54169,162,16,66,181,73,Public
54192,162,161,163,61,166,Public
54194,164,161,167,170,169,Private
54200,132,170,185,8,51,Public
54245,77,42,53,9,132,Private
54250,44,168,8,191,72,Private
54254,163,137,72,166,28,Public
54256,145,167,163,170,8,Private
54271,162,168,164,169,57,Public
54272,57,161,167,28,162,Public
54276,163,52,71,55,130,Private
54277,7,205,163,143,76,Public
54292,7,73,185,25,169,Public
54294,60,164,169,165,181,Public
54304,28,57,74,72,181,Private
54326,57,132,52,56,161,Private
54328,167,73,76,71,162,Public
54353,170,76,162,82,73,Public
54356,167,163,149,181,170,Private
54379,66,72,73,162,54,Public
54396,162,164,9,135,161,Private
54398,163,57,91,137,162,Public
54415,68,7,167,73,162,Private
54423,169,170,163,167,162,Private
54447,164,181,161,73,71,Private
54519,161,164,71,55,66,Private
54535,164,161,130,73,3,Private
54543,11,164,52,178,163,Public
54558,12,73,180,76,9,Private
54581,169,12,58,66,73,Private
54598,58,161,169,66,77,Private
54599,169,65,69,71,53,Private
54671,58,69,21,164,181,Public
54678,69,59,137,181,55,Private
54725,83,163,168,73,72,Private
54735,174,87,112,55,161,Private
54737,58,135,164,220,181,Private
54744,181,161,164,135,58,Private
54749,129,74,21,164,11,Public
54770,74,172,164,168,72,Private
54778,55,29,169,173,20,Private
54793,181,55,163,164,167,Private
54825,161,52,73,164,44,Private
54828,167,169,163,9,170,Private
54835,161,9,162,66,58,Public
54840,12,144,163,76,161,Private
54851,71,73,163,161,164,Private
54867,164,75,58,163,162,Private
54873,55,53,164,15,169,Public
54874,107,73,87,169,164,Private
54876,162,80,167,161,82,Private
54881,166,55,164,162,141,Private
54882,162,73,164,28,167,Public
54893,161,9,164,12,69,Public
54904,181,167,69,163,166,Private
54906,12,60,73,168,55,Private
54920,169,162,161,12,163,Private
54924,73,28,161,162,21,Private
54936,166,55,57,91,173,Private
54958,138,132,161,20,163,Private
54973,73,161,181,163,170,Public
54979,161,163,169,164,168,Private
55014,16,167,71,181,67,Private
55024,162,161,3,71,51,Private
55033,161,63,55,163,142,Private
55045,9,71,169,164,56,Private
55050,53,163,66,169,72,Public
55079,161,166,178,12,28,Public
55109,28,161,58,169,8,Private
55145,16,53,75,30,172,Public
55156,163,3,167,181,89,Public
55157,72,180,52,161,74,Private
55159,58,66,53,161,69,Public
55166,3,66,73,137,169,Private
55173,8,181,3,55,166,Private
55179,161,169,167,163,162,Private
55229,164,137,162,74,52,Public
55230,58,162,66,170,167,Public
55234,164,163,57,161,8,Private
55239,57,163,12,185,164,Private
55252,162,67,52,11,28,Private
55313,28,73,77,161,169,Private
55314,11,161,79,178,164,Public
55320,66,28,169,164,161,Private
55326,119,30,74,185,163,Private
55332,164,73,19,162,65,Private
55345,72,164,161,181,73,Private
55387,164,163,57,137,44,Public
55389,163,181,54,162,51,Private
55408,167,73,173,162,71,Private
55422,169,71,161,178,28,Private
55436,183,163,162,164,57,Private
55440,167,164,72,162,161,Private
55446,167,66,162,10,163,Private
55453,170,168,164,73,167,Private
55457,58,164,132,162,161,Private
55459,66,170,53,163,57,Private
55465,10,162,53,57,169,Private
55470,57,72,144,162,58,Private
55471,44,74,92,172,178,Private
55477,38,180,69,73,162,Private
55496,20,64,131,164,12,Public
55502,216,161,13,164,162,Private
55526,163,164,69,169,64,Public
55533,166,181,9,53,164,Private
55534,161,73,162,166,168,Private
55538,53,142,161,71,181,Public
55546,56,166,58,164,52,Public
55563,73,133,72,164,53,Public
55645,71,11,130,164,163,Public
55674,164,73,169,181,53,Private
55706,8,164,9,167,53,Public
55725,164,6,52,12,21,Private
55743,163,169,73,187,168,Private
55748,8,163,166,150,57,Public
55757,9,162,72,164,161,Private
55774,163,9,73,12,58,Public
55777,181,169,163,103,73,Public
55781,161,162,53,168,163,Public
55799,66,149,189,170,162,Private
55812,9,161,181,164,163,Private
55814,76,61,167,66,149,Private
55856,20,163,166,3,64,Public
55880,180,164,168,28,161,Private
55891,128,164,71,181,28,Private
55912,181,162,38,59,169,Private
55919,13,169,164,162,161,Public
55934,69,163,149,28,162,Private
55970,161,28,57,73,9,Public
55975,28,58,168,169,10,Private
55982,185,72,20,103,161,Public
55994,181,28,167,82,164,Private
56007,21,8,145,7,40,Public
56010,167,51,161,74,164,Public
56013,11,143,164,163,57,Private
56035,181,56,143,161,169,Private
56041,183,69,44,52,162,Private
56043,73,162,71,149,57,Private
56051,73,3,58,162,67,Private
56053,163,10,164,211,162,Private
56088,73,169,71,21,164,Private
56120,53,73,19,135,180,Private
56138,20,162,163,73,137,Private
56155,57,76,83,167,181,Private
56156,164,58,2,75,73,Private
56170,164,137,58,73,172,Private
56253,73,164,72,89,44,Public
56268,58,162,168,28,164,Private
56295,74,77,64,167,73,Private
56343,67,163,52,169,8,Private
56347,162,135,132,164,163,Private
56367,169,77,44,167,162,Private
56394,73,181,168,163,51,Private
56398,58,8,161,145,171,Public
56409,161,66,53,61,167,Public
56424,73,12,86,9,166,Private
56446,144,162,44,164,53,Private
56450,57,3,144,73,181,Private
56469,71,163,161,28,162,Public
56473,74,163,162,136,72,Private
56477,57,164,163,72,137,Private
56485,161,170,58,181,53,Public
56537,57,13,162,161,181,Private
56546,52,132,28,71,20,Public
56550,52,9,167,162,164,Private
56560,28,93,163,71,162,Public
56582,161,173,51,164,168,Private
56597,46,72,173,163,176,Private
56599,169,58,162,28,168,Private
56606,161,71,162,164,170,Public
56613,181,53,162,171,132,Private
56627,58,164,145,57,8,Public
56643,40,8,145,82,130,Private
56644,161,169,163,133,52,Private
56658,68,164,9,28,170,Private
56678,169,168,57,8,53,Public
56684,28,10,146,166,72,Private
56696,164,168,163,55,72,Private
56705,57,52,51,162,167,Public
56711,12,170,164,181,167,Private
56716,51,161,167,173,130,Public
56722,73,25,163,11,161,Private
56732,163,8,161,162,181,Private
56778,66,130,164,73,161,Private
56821,9,164,162,161,21,Private
56824,69,28,167,163,168,Public
56853,163,181,28,58,66,Public
56865,72,167,28,162,57,Private
56878,162,163,58,12,51,Private
56905,36,73,72,162,168,Public
56920,188,70,28,51,1,Private
56937,164,73,167,28,3,Public
56946,9,28,164,163,58,Public
56954,192,64,132,181,66,Public
56978,163,69,168,53,169,Public
56999,164,57,46,55,213,Private
57017,76,52,12,74,137,Private
57022,52,74,69,167,163,Private
57026,164,46,25,169,57,Private
57034,72,28,71,57,8,Private
57098,161,42,133,73,6,Public
57107,69,163,169,162,31,Public
57141,169,57,71,164,162,Private
57142,170,135,9,162,169,Private
57147,71,161,169,162,21,Private
57159,161,167,170,181,57,Private
57169,164,13,169,162,178,Public
57173,71,164,166,161,167,Private
57207,164,74,55,169,130,Private
57239,28,170,73,66,161,Private
57243,162,63,58,161,169,Public
57263,164,69,162,57,12,Private
57267,163,69,181,205,12,Public
57282,161,181,73,130,164,Private
57286,161,163,101,64,180,Private
57299,181,167,74,66,164,Private
57327,9,181,169,144,161,Private
57344,78,165,18,15,74,Private
57370,99,180,167,162,52,Private
57379,162,163,9,149,103,Public
57381,168,218,51,81,164,Private
57384,66,164,71,170,181,Public
57392,71,9,66,137,163,Private
57407,66,170,161,149,163,Private
57409,28,73,163,53,56,Private
57410,167,28,10,162,161,Public
57425,71,61,163,162,51,Private
57430,37,94,161,180,167,Public
57469,73,143,69,57,13,Private
57488,161,76,73,163,162,Private
57507,135,162,13,12,181,Private
57522,9,66,71,72,187,Public
57526,165,8,73,163,72,Private
57556,8,167,170,163,176,Public
57574,12,59,170,8,164,Public
57583,161,163,151,169,71,Private
57595,164,57,143,178,163,Public
57602,168,130,181,74,1,Private
57613,55,163,144,162,166,Private
57636,163,162,178,53,71,Public
57650,178,181,169,166,115,Private
57660,61,167,168,3,55,Public
57681,131,162,60,138,167,Public
57689,69,72,170,164,161,Private
57693,9,72,164,161,57,Private
57698,178,11,168,42,167,Private
57729,163,181,231,9,162,Private
57740,169,130,132,69,3,Private
57763,162,66,53,28,58,Public
57791,73,59,164,28,163,Public
57795,66,168,169,164,20,Private
57808,60,166,72,132,20,Private
57828,181,72,53,167,161,Private
57837,28,163,164,72,82,Private
57840,162,30,86,164,21,Private
57843,164,3,58,167,169,Public
57853,51,44,135,164,181,Private
57872,164,163,73,28,162,Private
57881,67,181,113,71,161,Public
57891,28,57,163,54,53,Public
57946,9,135,57,66,163,Private
57948,37,130,166,168,143,Private
57952,81,28,164,181,55,Public
57953,163,164,71,21,64,Private
57989,28,167,162,163,57,Private
57996,164,12,163,169,73,Private
58004,72,206,58,14,163,Private
58058,145,73,77,172,164,Private
58070,74,162,72,9,73,Private
58084,20,73,71,161,11,Private
58095,55,181,12,162,163,Private
58111,163,72,162,73,176,Private
58123,94,164,74,170,169,Private
58124,163,4,71,75,181,Private
58128,163,44,169,164,40,Public
58141,168,162,161,181,55,Public
58142,28,166,162,167,12,Public
58143,60,12,8,57,161,Private
58147,163,156,66,103,71,Private
58151,163,169,166,143,167,Private
58156,8,163,73,13,161,Private
58165,162,77,149,16,28,Public
58182,163,73,169,12,170,Public
58194,73,9,162,164,77,Public
58210,169,162,163,133,161,Private
58237,58,161,8,163,28,Public
58250,44,163,72,9,28,Private
58256,80,73,1,167,152,Public
58273,163,71,181,58,175,Public
58297,21,73,12,163,178,Private
58299,129,162,176,181,75,Private
58306,164,71,135,162,28,Private
58321,187,169,58,77,170,Private
58341,181,168,169,73,170,Private
58350,20,51,161,73,162,Private
58368,168,164,103,163,74,Public
58373,118,181,3,167,168,Private
58378,181,52,25,4,167,Private
58387,206,20,152,168,21,Private
58413,52,72,165,164,161,Public
58420,11,161,144,55,169,Private
58428,28,163,71,161,12,Private
58469,92,71,57,161,167,Private
58501,58,163,161,164,76,Public
58508,161,44,164,58,162,Private
58542,164,12,145,168,73,Private
58553,168,161,178,164,44,Public
58567,66,176,164,181,162,Private
58586,58,78,7,164,137,Public
58598,169,73,152,181,161,Public
58600,134,72,135,8,11,Public
58604,176,167,163,28,180,Private
58605,57,170,56,167,176,Private
58606,141,74,73,169,15,Private
58653,28,164,149,169,59,Public
58658,8,162,72,74,12,Public
58671,180,64,167,164,66,Private
58683,73,28,164,72,167,Private
58710,135,162,52,73,9,Private
58715,167,66,163,69,77,Private
58724,166,161,9,181,135,Private
58736,82,77,94,73,163,Private
58742,162,73,103,164,57,Public
58751,144,170,163,72,137,Private
58759,181,169,74,51,7,Public
58761,51,52,181,69,161,Private
58769,94,28,180,29,169,Private
58778,163,73,60,162,169,Private
58791,164,162,163,73,166,Public
58797,5,168,44,164,74,Private
58806,66,161,73,143,170,Private
58825,58,60,169,162,72,Private
58865,20,77,11,54,170,Public
58872,16,169,178,161,28,Public
58877,169,163,161,53,171,Public
58891,9,163,73,162,28,Private
58902,60,163,21,162,170,Private
58939,163,91,74,25,55,Private
58961,44,7,181,163,67,Public
58989,167,161,168,99,181,Private
58991,73,12,164,9,161,Private
59006,58,53,162,164,156,Private
59026,5,166,172,132,128,Private
59031,169,57,76,53,132,Public
59051,110,28,76,66,176,Private
59056,8,57,162,161,44,Public
59059,163,52,162,73,72,Private
59064,181,73,77,162,170,Private
59121,9,161,73,163,162,Public
59124,20,161,51,164,28,Private
59130,52,164,3,73,37,Public
59146,161,71,75,6,69,Private
59148,73,135,58,174,74,Private
59162,61,162,77,10,170,Public
59183,57,73,163,167,72,Public
59196,164,12,71,170,162,Private
59214,12,2,11,181,71,Public
59222,46,71,6,36,4,Private
59228,66,8,13,73,164,Private
59248,44,60,66,136,7,Private
59258,9,170,169,76,163,Public
59278,28,94,164,71,186,Private
59285,163,11,73,181,130,Private
59291,164,73,169,176,28,Private
59315,9,10,168,77,161,Public
59348,14,166,169,161,164,Public
59350,161,53,169,66,167,Private
59359,164,169,73,149,66,Private
59385,163,169,12,161,9,Private
59404,163,171,164,74,103,Public
59439,162,164,161,9,181,Public
59457,170,44,72,161,168,Private
59466,162,168,73,161,144,Public
59474,178,161,6,54,74,Public
59486,55,77,181,71,67,Private
59506,76,169,56,137,53,Public
59538,181,166,57,167,58,Private
59545,21,82,163,167,75,Public
59574,28,55,167,84,71,Public
59576,58,162,163,7,161,Private
59607,163,161,38,23,58,Public
59611,125,51,169,12,163,Private
59613,181,103,72,164,12,Private
59617,164,162,167,181,161,Private
59618,130,64,73,161,181,Private
59620,185,132,169,161,144,Private
59628,134,164,169,67,9,Public
59664,66,60,72,161,28,Private
59672,161,164,167,181,71,Public
59706,57,169,20,53,52,Private
59723,130,67,161,152,110,Public
59743,53,73,72,166,164,Private
59764,163,162,167,169,168,Public
59775,135,185,8,143,66,Private
59789,167,169,12,170,164,Private
59808,173,162,51,73,74,Private
59832,72,169,181,67,130,Public
59851,169,73,130,163,168,Public
59852,130,163,60,161,135,Private
59854,164,92,28,178,170,Private
59879,114,162,57,71,163,Private
59889,28,169,3,57,52,Private
59890,57,161,169,72,166,Public
59969,71,5,169,69,132,Private
59973,163,170,77,162,12,Private
59992,12,44,73,169,161,Public
59999,3,93,73,163,137,Private
60017,169,181,52,83,164,Private
60029,67,163,73,161,9,Private
60032,184,181,169,71,163,Private
60041,161,74,55,52,72,Private
60073,73,162,163,67,169,Public
60074,28,71,42,168,162,Private
60087,164,167,71,163,67,Private
60092,163,161,52,169,143,Private
60102,168,170,163,166,66,Private
60116,156,13,7,21,52,Private
60145,181,185,173,167,8,Private
60175,169,58,170,28,163,Private
60176,161,169,12,72,9,Public
60185,66,167,73,170,163,Public
60189,13,46,162,73,163,Private
60190,84,181,71,167,163,Private
60195,52,28,164,181,12,Public
60218,59,9,189,73,163,Public
60220,52,169,144,167,162,Public
60222,161,164,163,58,167,Private
60232,57,169,28,13,8,Public
60234,167,161,73,78,162,Public
60282,163,133,164,57,181,Public
60288,161,71,162,28,40,Public
60292,12,73,161,52,169,Private
60303,229,142,172,73,82,Public
60329,10,167,169,161,73,Private
60353,77,161,51,83,9,Public
60358,74,145,181,9,28,Public
60370,1,167,69,163,53,Private
60394,128,169,72,168,71,Private
60449,164,12,132,169,166,Public
60450,161,73,163,9,167,Private
60512,156,181,169,164,28,Public
60554,167,161,57,73,162,Private
60590,161,169,77,12,168,Private
60616,135,163,20,162,8,Public
60653,163,2,162,181,73,Private
60658,44,167,169,73,164,Private
60667,167,58,161,28,162,Private
60668,51,74,168,73,53,Private
60705,165,170,28,80,169,Private
60713,181,55,28,12,162,Public
60745,28,53,72,167,163,Private
60764,163,142,44,64,164,Private
60772,10,77,167,162,61,Private
60785,167,64,28,71,181,Private
60791,166,64,164,162,167,Private
60792,3,6,15,166,142,Private
60810,163,162,103,164,181,Private
60817,180,57,166,181,163,Public
60822,51,74,69,71,52,Private
60828,178,58,162,72,181,Private
60850,162,77,58,82,71,Private
60869,163,162,57,7,28,Public
60877,135,63,69,169,164,Private
60908,169,71,135,166,170,Public
60922,174,89,6,168,76,Public
60945,73,162,161,163,167,Private
60960,25,28,163,161,9,Private
60963,58,181,162,73,164,Public
60976,9,162,36,10,164,Private
60993,71,181,161,56,163,Private
61005,163,57,71,66,58,Public
61023,169,53,168,164,163,Public
61038,79,161,136,54,185,Private
61067,163,167,168,73,3,Private
61077,170,166,133,163,144,Private
61078,52,64,74,164,6,Public
61090,28,163,72,181,76,Private
61091,53,57,72,163,164,Private
61095,164,9,52,169,21,Public
61098,167,58,169,77,5,Private
61104,161,167,166,73,162,Public
61120,8,144,21,12,163,Private
61189,73,57,191,176,52,Private
61203,41,170,163,169,135,Private
61209,42,169,161,3,44,Private
61213,161,2,163,130,52,Public
61234,71,130,15,164,163,Public
61248,130,170,164,161,167,Private
61290,161,162,170,57,181,Private
61301,169,162,163,73,12,Public
61307,56,169,168,162,2,Private
61310,167,163,9,73,162,Public
61361,12,53,163,72,161,Private
61369,74,181,172,169,5,Private
61379,32,164,13,53,199,Public
61398,9,162,163,73,161,Private
61403,73,168,161,167,66,Private
61404,181,44,21,66,162,Public
61406,167,103,163,166,164,Public
61407,142,169,168,162,164,Private
61444,67,58,176,72,28,Private
61459,167,68,169,28,58,Private
61463,162,181,164,168,220,Private
61468,9,14,51,71,42,Private
61487,169,51,167,12,144,Private
61489,164,161,3,73,166,Private
61512,181,55,44,168,76,Private
61535,178,164,181,71,58,Private
61539,170,163,164,167,57,Public
61548,161,166,181,130,170,Public
61588,130,3,169,163,170,Private
61601,132,57,51,161,130,Public
61602,164,168,73,161,162,Private
61613,21,28,166,162,161,Private
61627,170,168,162,161,12,Public
61630,169,164,30,28,66,Private
61641,167,28,163,162,161,Private
61665,162,134,167,164,130,Public
61683,58,53,16,73,167,Private
61689,76,57,71,58,163,Private
61699,167,161,69,169,28,Private
61705,55,52,165,130,137,Private
61712,161,169,73,170,163,Public
61720,28,162,169,178,185,Private
61726,67,28,163,134,69,Private
61727,74,82,163,167,72,Private
61729,25,53,74,71,59,Private
61805,51,174,34,21,7,Private
61814,28,57,162,169,73,Public
61816,12,161,69,164,28,Private
61874,71,169,73,170,117,Private
61891,137,54,71,52,166,Private
61894,74,130,71,164,167,Private
61895,71,176,69,55,181,Private
61911,64,170,69,163,58,Private
61925,58,51,132,52,175,Private
61950,54,169,71,42,168,Private
61951,146,164,169,161,10,Private
61955,137,89,169,146,60,Public
61966,163,181,73,161,162,Public
61973,164,144,73,9,76,Private
61999,77,162,163,161,158,Private
62001,181,225,163,69,170,Private
62016,75,137,13,40,3,Public
62029,57,171,170,26,142,Public
62042,138,164,70,176,170,Private
62047,58,52,73,162,169,Public
62066,181,167,163,53,73,Private
62071,167,58,161,164,66,Private
62081,163,164,168,161,8,Private
62131,52,164,20,64,161,Public
62163,13,163,55,135,9,Public
62183,9,58,28,169,161,Private
62188,169,163,73,164,58,Private
62207,9,74,181,164,162,Public
62208,73,163,9,169,167,Private
62213,168,25,73,55,169,Private
62224,44,163,161,55,168,Public
62230,66,161,10,169,13,Private
62236,163,162,164,82,71,Public
62243,181,30,7,72,166,Private
62256,7,9,144,163,72,Private
62297,53,169,176,12,161,Private
62334,164,73,167,133,3,Public
62362,161,129,12,162,10,Public
62374,167,168,28,170,9,Private
62382,72,164,180,161,181,Private
62390,141,169,164,129,161,Private
62398,135,136,167,52,161,Private
62414,164,58,72,169,163,Private
62461,57,168,69,54,169,Private
62479,16,38,51,12,163,Public
62516,161,17,76,162,64,Private
62521,227,187,103,144,189,Public
62523,7,55,130,161,72,Private
62527,167,162,8,181,71,Private
62540,67,73,58,167,57,Private
62586,10,162,132,163,161,Private
62594,163,181,167,161,9,Public
62604,74,161,169,44,54,Private
62637,73,163,162,170,10,Private
62638,69,163,164,52,167,Private
62651,75,168,52,185,169,Public
62668,164,169,53,163,162,Private
62677,163,57,73,162,161,Private
62737,66,167,163,162,63,Private
62742,73,163,10,71,132,Private
62760,76,7,63,164,143,Private
62761,73,64,168,51,164,Public
62767,181,230,176,164,166,Private
62782,120,67,71,167,42,Public
62831,13,161,135,162,72,Private
62839,64,52,161,163,12,Private
62848,53,161,72,80,11,Private
62914,161,168,181,8,164,Private
62923,74,169,161,164,163,Public
62967,162,164,44,168,172,Private
62980,168,55,162,51,181,Private
63028,58,66,169,161,164,Private
63053,73,164,8,7,168,Public
63073,169,10,52,72,56,Public
63076,164,137,11,181,169,Private
63079,72,161,73,138,57,Private
63095,165,58,67,8,38,Private
63099,71,164,72,12,53,Private
63113,82,9,28,163,52,Private
63122,64,57,53,164,170,Private
63126,28,164,161,20,44,Private
63171,64,181,57,67,164,Private
63174,181,51,163,52,161,Private
63184,74,12,161,52,162,Public
63185,74,162,21,142,168,Private
63203,16,36,142,37,187,Private
63218,176,11,178,28,53,Private
63228,6,55,66,134,74,Private
63242,163,21,81,167,72,Private
63249,164,73,162,169,72,Private
63265,12,191,83,86,172,Public
63392,169,66,163,170,161,Public
63401,103,57,181,170,72,Private
63408,28,73,116,169,72,Private
63458,164,163,161,12,162,Public
63462,161,152,162,28,74,Private
63468,69,161,164,170,32,Private
63492,162,28,163,169,12,Public
63493,71,162,161,24,73,Private
63518,164,76,12,57,161,Private
63523,168,28,163,71,21,Private
63551,57,166,161,181,72,Private
63559,138,167,168,163,12,Private
63564,28,135,52,162,142,Private
63585,67,8,167,42,11,Public
63589,53,72,163,9,73,Private
63631,167,12,164,71,37,Private
63646,71,147,169,53,15,Public
63649,168,163,137,130,73,Private
63651,66,163,73,56,167,Public
63669,164,163,75,181,161,Private
63687,9,163,58,169,162,Private
63693,164,13,181,12,71,Private
63724,181,164,74,28,163,Private
63726,54,162,51,12,181,Public
63732,10,51,164,170,169,Private
63748,178,163,169,164,144,Private
63761,9,54,74,181,52,Private
63769,73,167,66,28,149,Private
63791,137,73,6,164,32,Private
63793,161,69,162,167,28,Private
63808,54,73,58,181,163,Private
63821,11,73,161,71,164,Private
63825,28,73,72,169,84,Private
63841,36,58,82,73,28,Private
63858,162,12,163,73,9,Private
63873,72,59,164,28,73,Private
63885,28,54,163,166,169,Public
63888,72,3,143,163,76,Private
63909,164,61,170,57,163,Private
63911,181,134,7,161,6,Public
63914,181,163,3,40,57,Private
63942,163,142,167,166,58,Public
63951,161,28,162,77,12,Private
63981,70,21,69,10,194,Private
63992,167,69,168,6,71,Public
64008,169,105,73,170,163,Private
64013,163,53,66,176,161,Private
64016,73,167,28,58,161,Private
64030,73,161,144,53,72,Private
64055,181,164,67,169,28,Private
64078,73,169,10,164,170,Private
64091,167,28,144,170,57,Private
64096,12,164,7,68,161,Public
64098,58,57,73,12,10,Public
64104,163,13,80,53,9,Public
64114,56,164,40,168,57,Private
64129,73,169,58,28,161,Private
64172,153,137,145,66,3,Public
64201,161,167,54,37,181,Private
64208,137,66,163,161,73,Private
64232,147,20,164,167,25,Private
64258,163,72,161,167,169,Private
64262,71,161,164,162,163,Private
64268,163,170,12,72,58,Private
64280,162,167,163,66,164,Private
64349,73,44,57,166,164,Private
64363,161,168,163,51,164,Private
64374,69,8,167,9,161,Public
64379,168,181,64,161,53,Private
64384,163,167,66,56,76,Public
64394,57,163,72,161,12,Public
64396,134,164,94,103,163,Private
64445,169,164,9,10,163,Private
64448,86,163,77,167,3,Private
64459,66,71,3,28,167,Public
64468,162,167,164,83,57,Public
64473,168,161,162,181,66,Private
64482,66,76,167,163,166,Private
64484,169,162,149,163,130,Public
64487,55,176,57,161,152,Private
64500,20,164,163,42,83,Private
64504,168,73,58,169,163,Private
64530,161,164,166,73,74,Private
64543,60,12,114,42,58,Private
64587,64,14,181,130,20,Private
64599,164,31,73,181,13,Private
64637,24,82,12,161,168,Private
64661,71,103,151,72,133,Public
64673,11,20,72,67,52,Private
64675,72,76,58,73,163,Public
64692,181,163,161,128,55,Private
64694,164,83,3,144,72,Private
64702,161,72,12,71,53,Private
64704,161,164,163,169,58,Private
64715,170,161,73,164,77,Private
64783,135,12,60,74,40,Public
64784,73,168,53,167,181,Private
64787,66,164,55,12,181,Private
64806,66,164,163,58,73,Public
64817,161,58,69,163,170,Private
64831,69,161,44,180,57,Public
64834,162,161,28,167,13,Private
64841,144,185,57,8,168,Private
64850,3,20,71,38,193,Public
64858,55,58,162,3,181,Private
64862,28,82,181,130,58,Private
64881,16,73,168,161,169,Private
64897,162,135,72,73,28,Private
64904,61,164,52,161,53,Public
64915,9,163,185,61,73,Private
64920,12,57,163,51,8,Private
64933,164,28,85,71,162,Private
64970,111,141,164,161,100,Private
65013,167,40,55,44,36,Private
65018,130,28,133,57,167,Private
65037,162,170,74,181,61,Private
65039,42,28,134,64,167,Private
65051,3,132,57,58,30,Private
65113,161,169,167,28,72,Public
65154,144,8,51,117,164,Private
65164,72,28,58,74,168,Private
65181,161,181,8,12,167,Private
65187,135,163,164,73,69,Public
65188,9,169,133,26,128,Private
65210,167,129,67,164,6,Public
65215,57,53,72,181,170,Private
65237,71,56,66,76,72,Private
65238,181,55,163,73,58,Private
65268,169,57,74,167,76,Public
65272,25,44,9,170,55,Public
65277,73,169,9,176,164,Private
65285,162,167,170,73,52,Private
65287,76,181,72,28,20,Private
65318,163,161,8,66,170,Private
65329,163,11,12,164,132,Public
65330,161,62,71,73,58,Private
65353,168,132,161,181,164,Private
65359,58,61,181,28,143,Public
65373,163,161,58,8,28,Private
65374,169,163,170,181,16,Private
65382,181,167,73,16,161,Public
65395,53,166,44,161,63,Private
65431,161,162,163,9,54,Public
65461,161,69,181,163,162,Private
65480,64,162,72,3,169,Private
65483,168,59,163,73,52,Private
65489,73,132,181,72,55,Private
65492,44,7,51,28,170,Private
65507,4,6,181,164,28,Private
65515,163,169,181,133,186,Private
65516,181,73,169,103,163,Public
65538,10,169,36,53,161,Public
65540,163,58,66,28,57,Public
65585,66,162,161,72,170,Private
65588,53,58,164,73,163,Public
65595,66,73,164,181,161,Private
65600,130,181,55,169,161,Private
65621,169,44,55,52,170,Private
65622,3,66,28,164,55,Private
65624,219,73,54,74,161,Private
65634,162,164,181,73,9,Private
65666,25,137,166,162,57,Private
65669,164,72,181,170,66,Public
65694,164,161,175,169,77,Private
65725,28,162,163,132,81,Private
65741,167,3,73,43,69,Private
65751,69,163,170,169,167,Public
65755,28,55,161,10,164,Private
65786,187,74,67,162,161,Public
65791,168,73,12,44,162,Public
65820,167,164,7,65,73,Private
65848,164,162,57,53,161,Private
65862,73,13,164,169,168,Public
65870,13,66,69,161,12,Public
65871,53,161,9,170,163,Private
