OriginalUserId,RandomizedUserId
206247,22416
9353909,51290
493729,20848
1261399,18955
2560807,50212
77722,24580
8960845,5004
203130,1482
1004027,2938
9478461,3162
246429,39966
1064316,31419
212515,37479
14015737,51448
2681245,5990
1177031,27706
1715048,20596
18506922,36557
431359,4043
55787,9633
1576170,14803
2363712,13754
601493,19373
1452885,15778
7301422,51018
1247,50477
5699814,16260
3525886,36073
1948146,41322
1160428,42397
203982,42167
312427,23431
14516752,30204
16371391,16792
9055614,34971
1000282,12491
4515408,6597
70714,234
1740569,43874
601095,23944
5507624,49676
556855,43988
1952499,14285
1005481,182
89182,5216
2604672,8279
4706785,37129
105672,5865
2790983,8408
878182,17983
455304,35196
303148,27063
3251463,51048
12829151,25138
293686,36350
4046632,726
2078908,34619
13959139,38876
98848,45888
2639886,34745
2375119,50947
14042818,25294
6464893,21398
4777273,16437
2430032,32034
417166,39302
7883,38174
5318465,8970
1138900,26401
14519758,47033
372617,26580
508907,40405
2710322,21003
20101641,2175
267482,18171
131140,18420
4140007,35878
4420776,42040
3684792,17573
21909,17418
2554472,27448
7258827,43445
7158180,23488
321201,42404
9389293,16768
4153426,9023
174594,51168
7189060,1990
1347519,37492
397016,27575
9361,12684
2542702,44486
6592,26693
964466,28989
1499877,38108
10300,5561
717027,51120
5541751,3866
2346961,51279
711569,34735
653539,38144
122507,10673
88451,13096
546272,14286
1058853,13820
14498931,44784
7437143,33115
368630,41549
810720,40910
181311,2640
5718968,36894
110213,6266
178488,4360
2422224,15658
8586437,34380
2642059,33956
188014,31793
14471859,45615
5952279,48780
5608414,50755
330677,49661
4802259,26186
4967403,34963
2774284,6024
1156119,2190
311973,47850
1745372,50776
74195,12575
2073595,5272
455322,12421
51275,18093
4556448,2307
5933698,17628
4856463,8414
3508551,49697
326168,49746
667301,40505
5877684,7312
65358,50749
3159055,19876
4175394,49137
5914654,27250
71051,24163
5529764,41834
436976,49903
24582,41084
14387476,38214
3002584,24742
8011544,34522
198087,12812
1353274,48845
532819,11907
10392256,37997
2004683,24223
670206,7399
14921909,34054
12040751,19034
742467,14494
39256,25764
2548655,27739
5129424,42369
35440,11484
284685,42679
644011,45683
603907,26429
3431102,14043
6302,18534
3794038,18581
74314,26194
527702,13181
12881844,28792
2690448,8838
977038,49610
8000382,36220
2263283,29661
1904279,35481
2670182,15440
276949,8175
240504,5661
885318,23554
4057038,20420
6868543,10609
456561,45177
1345798,22761
4323786,30696
1427467,18790
681870,93
526828,6230
4173063,17169
9518341,28050
5616096,48496
13512812,9895
72174,45725
18159334,18335
1354590,37392
6833761,9853
86913,6450
5400197,20043
8223767,7190
59501,24090
3586940,42686
2729426,39147
2250148,15397
10840818,6531
672872,7075
40161,30144
1768232,31917
117160,35349
131595,37171
341459,26949
43582,3357
5081412,30939
3751527,27182
1577113,855
1296178,13656
1131301,37227
64895,38318
881375,27814
152873,3697
17726107,14848
20017417,5514
518204,8654
3776535,40297
2093579,1736
5592868,30591
10732351,47659
4508974,11632
4788546,44861
1031888,15809
1083314,29430
3581485,19873
1418794,31298
6904265,27306
350021,36931
4538963,23273
1445898,9468
2077386,9060
9379617,9777
3080723,48596
2204941,46257
62237,1106
8157187,7652
8202589,7559
1637009,43932
1339255,29936
3185553,20429
434799,20036
1148194,27962
1157100,23148
459743,48106
90577,36467
3258698,10121
29057,15233
14438712,51229
7671328,24495
3004221,39285
3371101,17636
1303868,42590
7840440,980
768469,41354
6241235,10731
1092823,44347
501673,18678
292502,5710
1735262,16153
1997103,4835
747050,51150
2341466,47111
318964,683
853488,9329
3240681,19401
12383105,38255
187584,36919
30587,24648
3231537,16872
230253,37369
5763672,25597
18529,3063
7438356,23267
5264491,48194
3715567,25836
194834,48899
13005,11682
1204807,34521
942746,49462
217571,17561
1278518,31652
114994,16338
2040877,44719
325181,36095
1191288,7574
6686454,16818
12986714,18004
2408342,7944
445901,40285
6753365,26819
6726261,40525
3842798,40191
775443,212
2371066,41634
3439993,9428
516037,7544
11811255,34008
10716685,24520
1433996,42230
2747804,20222
7339624,38224
5893468,17575
451590,45678
11983148,42236
501979,9340
2010236,28561
6376336,32600
520779,34698
8663760,29670
556014,10862
5304124,38334
2763256,22723
12122536,937
8466844,9143
205508,34133
229255,45693
2285394,4465
1431971,21744
794764,28058
239696,26694
65501,46343
945742,47413
670377,6933
18135454,448
10559142,34688
714969,40299
4468078,37256
5288896,43870
442006,14817
362730,44829
228916,41417
12547,9134
1017161,25107
7132300,32816
1244597,48693
800328,6360
994107,13156
853360,5955
844397,13322
121191,47347
16883,4581
588079,22592
7857237,15223
8071889,25433
4914662,20202
14946,43571
1863627,27342
1060350,46236
968064,24260
4374376,28893
102247,22432
395857,48979
1367714,16760
626318,43821
6998123,39733
6256521,50605
2127492,45340
2299638,2298
21454529,12803
2693006,45409
1329331,16592
832859,26547
1607918,25000
9350720,41716
1508467,19386
2705572,16312
1458030,7183
499359,49581
2777820,32405
63814,951
979013,50262
349007,25638
2287538,23389
733760,15838
2475409,12222
3617380,49627
5237614,12183
967638,15009
5699852,50868
4041697,22339
1074097,25725
124069,51465
79830,37521
6667219,50921
2160809,9976
1396097,38306
1780632,338
7531444,48219
13211263,4090
98653,44130
2790838,28823
2314073,25239
133717,43503
1117003,14388
1690616,4533
262456,1673
13048728,13819
382016,39266
3549014,10385
798261,46169
207976,29832
1235336,46980
282612,13458
3994063,21569
8247530,44619
4642859,49013
5615988,42337
2883328,15982
4517807,3815
8967928,32534
4700327,16634
8051589,34274
574479,21193
3017818,28926
1194635,34874
1657076,35228
1872194,13239
13012341,21405
280485,45968
13755538,26312
174463,16492
2593574,10092
225262,41179
466611,49503
1961192,38311
6811918,48365
316989,30806
3079571,2132
172363,24977
1543816,16384
697630,38480
3405672,7126
16109219,44000
4298200,6332
30506,47575
295502,9596
2347081,12128
296433,3323
3906603,45284
197371,7219
179233,41828
2139988,1974
685314,28962
3975747,11277
4049863,21348
100190,14019
2523444,360
880118,50407
258120,23677
5221346,43306
3706723,10672
732419,42551
8806870,11181
1524027,38976
16021237,297
315168,11767
3093194,3099
13273054,40820
21864584,32721
1552004,14269
647987,5005
5056184,24360
3957225,44538
52888,6894
1382251,34500
729120,14650
334807,38563
44330,37434
18484,4766
157921,28084
6351120,43730
1433665,14631
10500248,50333
714009,24168
1948815,18117
388241,40722
12967938,23248
1170333,50416
1599111,13125
6491,44540
8106583,32751
2786995,41507
564226,296
2274491,18130
1371329,7930
1460614,25355
493106,46865
1375015,24104
5377805,2919
1199729,12783
3602422,37264
12490386,5880
8414561,8844
7111561,27233
1681554,46120
5759072,6475
5108220,11240
140264,5933
814463,30243
1587418,20023
1654265,16353
11101156,21847
2339067,511
2077064,34789
243614,11559
44853,50094
13903283,20000
2539546,23798
4169818,14444
4572102,45612
6284025,38931
185322,40938
5736671,27524
15834974,21447
1805129,3245
13792395,32284
15846202,4390
2486357,18086
19655631,5770
868528,31867
6077914,47212
2630817,39072
2170138,23424
20249888,38943
11622345,13635
546661,47211
1771479,3223
425313,19754
5520354,51092
893578,45452
325217,46588
6075989,5882
2028459,18871
372654,10413
1755083,27472
845034,45308
5111904,41106
315493,22224
23633,10932
11220884,47684
551834,38452
147820,37485
4586674,42147
4179302,40889
3337765,32610
242897,26890
1411750,10282
4804629,32607
453436,1962
642340,47310
173967,38016
5634808,20924
123429,38720
1647737,23651
9423518,15416
541136,801
7521600,14988
1082842,29336
1658631,5680
3758488,9886
551133,24617
1986513,23155
2796463,11956
1212089,45886
2878004,22637
10592,14544
23667,8420
3949564,10273
2736755,45092
4051748,4344
1602863,49768
519216,44406
220579,49949
5302618,36381
168610,25628
807231,8456
3928341,17952
1470500,30751
1859258,50555
77724,48869
9203158,46655
8945,46770
5279218,30366
2765149,11574
5813861,11739
411882,26150
2516916,50960
2764279,25790
6198298,39258
2798291,30902
368167,43270
448979,22628
3647254,16089
3411954,25906
4239364,13515
589023,3424
177883,35361
15187728,25238
2671214,41653
2447152,42865
2385324,31604
18821827,43402
954358,51141
220710,32220
978866,47045
5817767,14635
2664200,28457
9547595,20134
669202,37571
219155,24627
3625915,12914
3512216,32424
1591139,26618
1528624,27205
1098090,4863
1054558,12618
1491895,11199
1218618,21602
60698,36390
7000960,11450
2225118,10398
1474727,24280
1385652,51064
384484,49585
16622,30274
51280,3879
1986067,35583
1498917,16908
1393136,43446
81108,8376
17048,8630
5727498,47730
1478655,50242
110933,42413
1929635,5466
257645,34079
5468953,32937
8615647,30138
162634,42808
1044698,34962
407713,17741
1154447,7931
895121,23746
1283124,18891
440302,31277
5986907,645
1895394,15422
541686,33838
1125197,32
61522,30379
488054,4813
1733478,18500
3926,3542
1168884,20935
18318189,37342
1834787,14678
743464,8057
967484,7089
5892720,32553
381161,1893
1174378,49960
3589054,27308
149330,22176
379941,36307
6112633,21410
4877278,25026
975741,16661
1905015,12653
2623659,32706
247533,48740
7803797,4065
5742728,19458
1227895,19696
7648881,39265
14280471,16204
3647361,5308
493,46534
5294334,12328
5839462,17942
2548351,1913
2957890,47712
3648103,8726
6555697,27187
386875,44543
2604276,5834
3319557,41973
12763954,33410
32958,38551
12867091,50042
3929829,24966
677056,2181
127465,12055
3638092,5370
640404,35304
242854,30285
227349,3578
8310827,10962
744645,2787
2925962,1377
295654,39898
2324107,50641
4183255,11064
722760,18488
70616,39152
15219428,41814
2888864,42411
330445,11796
3339122,34153
436341,43258
1597897,46687
7233423,22285
24315,13661
4138801,23289
9153298,43454
13536893,7001
10231037,48982
1216003,16298
759076,44318
253499,4329
1621391,48126
1321717,30401
700914,40429
2635857,30530
1307725,16073
6775271,2528
5335917,50603
145621,47396
18704952,42218
1347366,17616
164171,33047
1189566,30620
35886,15820
13775483,43086
2971707,51055
2229229,38891
3997937,24557
87416,6544
139300,6233
4324028,2761
3676886,45034
1607098,33635
1889762,27147
9094,51362
7518415,3555
9742969,19301
3273838,29513
1613043,37249
6353993,3914
5555803,7868
80074,10067
4055042,40235
1469954,25075
10193082,18932
40058,35871
7136195,22092
1935631,2958
2423164,44956
1611539,12228
16736153,4310
2347752,29234
3628942,34178
91696,15831
301525,33455
40214,4504
803978,39895
2642204,33417
331137,2264
1116739,25166
559318,8150
583980,45741
2054398,45829
16299,42862
989169,44025
15381660,13443
75699,32918
2706918,33068
6439357,19217
1769353,13600
7780,27538
469201,44914
663957,46684
587407,35611
2678097,10135
2191722,9280
2060495,31282
1458648,46575
958004,37401
11215,51184
23119640,41546
8988486,2610
181310,47881
1990169,48611
574187,42107
1773841,42217
3132173,26156
901048,738
6622577,30553
3895264,41229
2879999,45014
3131203,39423
1288449,9514
2913477,28540
2235132,12738
2851685,4819
9620620,49304
972912,24232
236871,31889
8617278,35302
1724085,33354
6324364,36697
467473,48239
562564,14958
1535706,35186
623735,51412
30316,40119
10026471,17370
4381602,3297
4980452,31918
591511,45205
3102936,50435
7832102,9398
236345,37351
2218653,33939
1712376,37149
112,38195
189946,16295
3596376,14571
1492545,5790
7711283,9209
154306,38559
10634638,46272
12270289,42951
2695448,46565
2739274,19719
1394628,10517
476716,51528
5335359,12020
440119,3433
2632282,28205
1427878,21455
377657,38980
1333004,22230
3748807,12010
15667,47800
440323,30436
669567,18918
3001352,3255
847349,50226
23020032,7364
2780640,48447
2321874,32967
1410185,36678
1571308,46325
1516967,30474
166452,17768
655436,32936
5334486,14171
10017662,33870
6582873,50261
7438048,4064
15431847,39936
302994,45267
101039,42544
1501449,18936
4130296,45872
255489,47393
1195080,10146
578843,42846
2308559,2960
4014685,15099
2743547,34129
1897466,12396
27898,47241
1779361,41573
1217253,7610
13354525,35450
1230621,25568
653856,11814
6305294,10405
2922304,45017
13677554,10566
2504013,10356
180174,20536
4245484,19621
2558382,45601
9874393,9901
4337980,43686
1666569,51454
540981,22511
312908,49148
303290,30864
141081,15003
1044340,47676
4585963,16950
14126298,21946
3297440,16313
57318,31215
5380769,28954
2627868,30705
6016149,24076
121495,6982
3684653,49024
609579,18305
4045964,10059
3377559,20368
2522554,8679
2344248,49090
1371497,50820
759558,7719
7530186,21433
3060995,2774
135589,28832
5101046,11065
544439,32314
1292309,44565
2025,50394
1835601,35694
2750098,8045
3013249,34014
900,48980
144450,26400
3167672,7018
62138,30595
1078488,19864
4648809,37438
7470104,50001
15329,36229
104344,18710
2708667,45081
1903849,36098
131926,18801
191259,46320
1096654,6331
205210,9629
507761,6672
1454020,38064
538729,33373
2877719,50538
6303768,11850
5265950,34625
1672897,16197
7361008,40876
794226,29595
11575738,30098
1255952,48316
4930920,28940
17077978,28252
223752,35334
5912422,44373
359226,34394
1161235,18800
8814332,38935
3790486,5860
2294755,10853
242076,18981
1376618,17838
263004,11876
184842,8407
105015,9939
56541,2633
8964493,47453
1862339,46146
2252950,30832
3744182,6574
717645,47824
3086011,39033
632339,48396
5281918,22874
506825,9223
2631715,28269
2308497,6085
108044,47207
366864,37757
154896,30729
2343847,14241
97524,13800
4572425,19756
361312,7589
47630,47836
2671590,47154
2637490,30292
185596,42102
205930,44412
4819357,8729
2112825,31624
3856011,928
2518317,4607
1235520,50791
403105,534
4479305,46315
1230724,38230
477563,49316
114672,47228
1153513,496
4101725,16894
2893110,30846
13132133,32342
414813,37815
486718,5386
2536294,13753
1365930,27449
1148071,31066
330565,1362
868736,1865
6030550,41682
46428,9656
125179,7849
1274815,41066
67153,30186
1986779,32052
2834065,31626
649524,33130
1921751,7921
804847,28178
6578921,6264
85901,15719
540873,38410
1890717,46429
2378872,22525
4110172,5167
395609,18617
3945377,43811
1230816,30042
171436,42788
871096,50716
461202,32401
2812516,50100
3695941,31998
28916,32510
1456927,12654
165297,783
483266,6282
2138562,22033
7341431,44672
301761,36668
8708527,3392
2647342,38920
1099633,28300
28875,22499
2065389,30794
14198583,39441
186934,41843
9203110,26538
1664657,16593
1524511,33440
1048330,3237
160887,21224
5802889,13737
5020846,37665
7893987,20309
85936,20565
4280848,4422
8347081,10881
6256476,31536
1519469,32113
1761708,25441
1207687,33052
716847,16519
2084384,1555
575982,29850
2074962,20047
343957,49809
4683264,25050
3547005,17297
3821154,16459
2445910,9345
8375503,13971
1032167,23139
969107,40954
1704458,7433
2014439,21367
3712,1699
4325016,4048
3431904,13359
3897814,8899
3243080,15240
1682559,34266
481044,9685
3568092,28238
709626,15018
10232932,50552
4538344,5199
4803555,19538
2068642,7784
2615940,10480
1809377,28258
614899,37363
3894351,45002
5287,29944
885922,44158
2741954,43411
3471850,17218
1086991,26813
219743,33556
697099,699
4949288,36610
4691200,49999
41475,17463
1918985,43771
212215,46072
138352,19127
1140697,40616
11122513,29276
894520,17464
225703,42909
15288054,25111
1314262,19509
91757,6322
3729167,16199
1182921,36190
3213034,23869
7508700,37926
3081018,33271
393010,32516
2653390,6481
119326,29910
8862968,30062
7231,11442
16881,41263
1180426,16140
298455,36438
6012337,12930
1471699,27156
293195,44792
2494576,1591
2501460,11188
4410674,9370
592887,14383
13467,27379
897295,49984
2184364,39475
8008340,39551
619818,8388
1009831,4126
10431,16996
2169174,48576
5072675,28294
918345,11937
2706707,1486
6671004,29199
1815183,7569
7944956,12796
8326775,47137
53974,20780
746301,9855
1162233,6456
3140,43053
145364,6966
10955263,33299
6737701,15542
2902833,48010
4952549,6782
6354442,29292
593627,3444
806837,8234
12280,15899
55732,50222
7761024,50541
2775471,13321
2034041,9903
8815,39303
84978,40188
125349,1032
6514908,33790
1419970,30904
408426,5920
13897851,36791
2038264,25828
1269732,48631
670514,28632
783757,50950
6571456,11101
335247,28781
98422,50677
26718,48206
4850111,38085
3925758,33841
2714730,1779
671366,10942
2555321,18290
2149492,44524
906773,47628
1278899,46231
1267056,37632
369198,23942
4845566,14627
3974555,19666
3399240,38161
37486,37188
1290557,31447
1570523,9377
5501815,14787
9523121,33459
1684354,48366
2129835,51158
13131595,43202
3270037,46639
9518890,33746
2387597,28207
5922180,7297
186019,19946
16782,43564
10721357,13221
8892091,16619
280924,3123
9204,9001
2164365,32395
42404,25032
14460824,25420
4248850,8051
1548376,36888
162684,42173
480117,17945
2529026,28542
2598,9285
1790803,41638
3444777,22547
20284103,25126
1061499,34063
1680318,12740
10434208,45982
4318379,50280
1736596,35028
485493,18299
821202,46419
273101,29435
3295987,35146
6646421,45225
13892653,16659
4198386,51451
4104766,35314
4474419,1329
1067326,16031
721283,23009
226509,45455
939018,3045
1351103,31206
1309708,19632
388299,5484
355970,32003
21169587,29922
1156245,1698
2511361,25829
135889,18903
58220,24301
363224,13094
1127843,20967
8899344,5130
50761,48537
22419,23682
5504922,6654
84380,15131
8964,32215
591261,6485
678708,13034
2257388,6458
568990,26584
3336204,13371
2205080,14903
30384,8806
183037,50636
1169519,4434
370483,28654
11733513,10880
9132707,8016
992703,41576
2499486,38975
5224236,26619
1217976,28770
4378613,8747
1015566,13405
1309690,51339
1891,8141
4135063,50510
2370015,28216
1714730,27458
3162534,34867
607701,16642
270591,23344
1543083,39291
8662097,8324
991903,27530
117603,7933
9629238,7285
1179379,23041
4396113,2170
4934560,50936
7727429,18053
1258479,44314
2041077,25484
782034,18033
3189041,868
1550964,44124
501187,46991
1280723,19001
6578080,44937
1768737,5833
12069565,37027
794075,20366
7095889,26873
9167382,47431
10514446,32056
319741,34083
8698101,29745
952135,21960
563158,38604
5312432,28612
4081597,18881
2057380,28425
30568,18261
2304215,45386
916439,46000
152828,49088
3415821,49338
4510693,16887
11527,15045
6635521,29001
4614404,46305
310446,44381
1483759,31212
2000875,6843
3950946,37021
1505169,31220
98389,43970
311420,13100
732221,18116
293099,12748
401137,23482
13238899,27351
11220030,7802
1239506,35851
108517,24749
566032,34936
82769,44751
5859925,31255
1603383,3215
6313258,33139
8742505,17145
159548,33166
109687,7952
405303,29029
15797,7939
674326,8768
3227787,20421
5237412,11040
1708647,44250
3022583,22334
1790382,14810
2678873,26628
7237884,33178
123012,33065
1072843,45845
328909,13665
5953746,28866
6361314,17374
1688185,36912
1120248,31327
2685598,39340
6391367,13193
2994412,20497
6650475,3867
5039333,3108
4972226,47450
814580,25036
4347580,50886
1253072,36820
174483,19478
4687135,37076
273764,36328
3679377,47384
11228029,852
9036814,44086
679733,30603
10146626,3722
2122672,4188
2004841,16551
623007,23816
1819765,15904
2974766,18712
2442565,46844
1973164,37411
3385651,14150
1714692,37957
5298879,31511
244826,3957
3412998,38590
5499829,14939
3113477,34292
789683,14905
3012595,5596
1313757,40156
6416203,21229
511362,8160
3247006,30908
2498263,15218
584552,17367
30470,7133
1745544,7531
751527,30762
27731,8154
7526940,782
5593150,3204
893324,9330
2605604,38750
597473,44721
1745672,51098
1282023,1976
7827683,661
2023577,14784
768869,26639
102797,17236
166117,2367
5324,29258
1980228,21787
5081877,22770
4986349,50907
14904,2689
150339,26375
1781024,30125
777890,37164
98713,38021
3716710,27427
5411770,4935
9225643,17174
185908,28105
3248412,24059
646761,44705
14447853,46722
12744275,39434
2541560,21339
3962537,38019
190042,35708
286871,18853
358120,11842
157892,9383
93447,43375
5647272,25735
1376896,18076
159038,27113
159834,24402
7623856,38127
327292,49653
2338997,19319
49048,15577
349661,15705
2199997,11982
4992594,7841
180430,10457
14860,35586
4147423,31879
790454,230
122228,26128
9549017,41681
2502789,4945
1463259,3485
7573818,26387
1838205,17968
294317,23069
976646,13878
498437,40982
3475381,44236
1018140,35303
9851541,16668
316500,42745
451243,14917
2065237,15438
3325075,15164
1201614,4402
2000823,2656
4079967,11174
3360175,10213
2950135,40511
1059969,51372
18694400,36001
15541,3111
8655468,26727
3041388,17290
4000797,12752
6288413,43137
507474,42254
2373748,21443
6378557,14504
6304205,43967
397816,22184
1333133,4281
981079,16703
7643517,28429
2240355,11591
559784,1868
7625283,10858
266505,49665
118150,35663
127863,20844
426736,21997
2863995,17385
208513,15325
548223,37736
1626821,5266
1523469,37178
481584,48854
3152800,7104
8457,5474
42897,41074
2967665,2892
31728,23822
1237490,34794
3919155,45495
1880431,35439
21093121,7657
931154,47118
77617,44183
4288486,9546
761350,5231
1815355,24767
3233393,9675
38449,1670
4702146,711
34148,40107
1577396,38342
13633,9486
1023911,39842
39932,45160
3516541,42734
20860,15599
7813847,16546
45375,40194
3263402,22030
15204525,26018
274937,35095
296861,46853
8670,34021
455770,2833
3068530,30104
20003,38063
4493674,27500
1109725,9492
3469592,34880
388350,9427
2354107,27862
4297051,27583
5602214,25069
99256,46772
9924134,26153
776473,22310
101130,46138
237808,22805
223478,44274
294789,40469
3155154,20553
3159267,27347
27198,45718
3066295,49334
989878,51326
2795668,38227
4628637,45453
757930,5721
1035257,32640
1303936,19913
3660761,16696
216420,49182
13367295,45229
3897316,21240
192705,44708
4719434,50974
2781308,11046
257182,22183
57095,42913
367726,6833
1485955,47743
1338850,26053
248440,39091
1759015,1756
1816580,9286
144424,1251
4884334,46953
3697474,30294
228191,23633
6347629,30277
21896093,30382
648955,8282
1134211,4520
1149513,35941
1572657,28895
1845200,35671
8397788,33003
507099,3410
2288659,11830
1608158,49774
1396594,29503
3100494,4162
5700944,27737
1704159,18991
4014291,21842
146073,20292
2781698,21297
330280,42595
781707,5610
3354993,7429
5235303,22927
1968811,11534
13735603,18098
1154654,12768
276960,49544
168703,15216
1576357,24980
7915557,29755
11634175,7211
6266540,18602
997196,44489
1270504,331
5046042,3302
893159,42222
7770965,49399
5364037,4475
11581381,11422
4410133,44093
2177056,14828
2216870,36312
11046080,49562
4386189,3044
7253901,26750
2415293,46871
12158779,13576
52751,21204
1162761,31408
12366110,50525
324978,3668
8520779,13947
552183,7451
13807385,6594
14838016,32660
365282,33216
5868439,24218
2125442,43723
823592,9967
8858995,13007
5079316,30316
271725,9585
505722,40615
7414754,9441
98080,48486
3433323,49206
437025,31701
3880722,50363
1115956,6389
596219,36469
821786,42545
13552,34705
5904821,46791
509663,8348
77345,21494
1030087,38641
6551426,20830
887798,9682
6527328,24576
3719459,20665
397281,5317
15625,37911
16306,13327
5477536,21254
6620962,36023
1841839,36009
39489,12118
3754413,33674
2939175,23303
3255152,51512
5366891,14266
2246488,39648
1614428,12384
1041364,22162
9175097,35706
3377534,32568
4159094,49948
1522320,30291
1319021,42367
471070,36742
5264262,46382
696391,35189
6207849,33654
1283853,49740
4104296,36063
502663,5599
6655392,40622
968951,49615
577926,19746
420123,36826
5660517,18898
6688801,35592
1164004,10578
119540,45434
58659,20847
2517530,22437
249281,13090
672809,13187
2667528,21872
1364825,25723
692525,50586
28768,31669
96061,3211
11606193,37604
6047274,531
1230763,45382
69537,9247
4608559,37393
6461882,37634
1321855,6364
2578042,19998
4253485,23948
872150,16439
21981,25395
3408,18389
905033,15544
9044047,41206
477997,43435
4600,14392
2945815,9758
5520794,21068
1540271,19095
530933,6060
153535,35864
4880394,39343
14138,2006
3525,39018
11031915,51033
422693,11525
3059517,1457
7438512,24644
20428689,32833
7913153,26054
709660,10386
10910692,24236
162094,12576
3434763,8709
841176,14435
1136463,3092
13860257,8284
2402061,45937
57731,27651
1255873,4721
3809630,9217
93311,1220
8990367,30512
2382246,36768
10086915,13964
7985855,21246
4465743,31162
1587819,24793
3710879,16987
193848,4455
44375,1928
2869332,39725
247245,34605
514749,4578
2913723,27162
5675094,39985
3546071,44248
7861471,38061
2165134,45364
5343439,38912
831905,20550
7942856,46566
49117,39504
5245903,21324
5349798,6316
25727,45471
2780300,13731
2283175,26060
821057,31414
838608,40146
4753661,41825
902907,14685
6239619,8512
6655211,18751
592835,37636
286406,32147
536890,33599
1281081,20839
2280567,37759
905916,3877
463621,42160
4459617,44483
17861720,12359
283055,7949
1252759,43646
64885,43125
4043683,30161
2019221,43020
4564247,6608
7875781,535
1509106,14060
1625070,48763
12571241,40327
4089957,29482
522444,41557
661768,26132
5037551,36465
1210260,44748
2101117,19128
5128464,4996
4104555,22657
453435,7327
690061,9437
1344008,7637
823617,36484
1451714,22293
4956243,7181
1354334,48852
907578,49467
4324738,24060
79965,7876
2585842,41002
210171,23017
579234,38896
554279,50062
353278,12108
639616,32074
23715,18481
1073157,14052
285201,18876
1028638,47327
2301531,26180
1333374,49977
5696502,48716
2573395,9831
1801544,32935
132903,15224
17615078,46252
2464381,11518
274466,39022
7728702,43872
241774,40434
1412598,27425
2030975,41073
1033399,18628
15394,28996
3225,28008
641833,49828
527807,28921
644467,32784
3902716,14035
7330729,12435
8451814,35385
758280,11339
1592398,13160
200136,2280
2078672,40134
3410989,6267
1220963,43923
2105110,14034
7092547,33046
899126,41984
339852,10793
847552,2686
135502,26733
1541363,8750
42106,9071
200443,32541
2051454,39121
4688887,15183
789491,12734
16323922,9577
3120884,3333
10976041,13894
5247274,2505
504941,40084
17211,46123
10332049,50093
3429323,39119
2032712,14161
5288867,51247
4989460,47046
818557,10291
5191731,16644
71109,2810
144063,27345
2561865,9299
3731444,18647
5323213,26839
2315602,9804
1630629,4371
540026,48440
9437799,35588
220060,1678
441969,33253
155191,11250
2889431,10808
1054992,35010
13636586,9709
13124201,5828
10810527,41510
631994,1009
1540501,7316
1751961,30362
377493,13721
6261617,33111
1327651,46128
7517035,36094
6600617,35232
3227921,43694
118130,44893
612717,8161
1067663,33897
7977464,23068
4715024,5846
8418417,47058
56050,39143
6513842,34947
2658228,43395
20349343,33397
7579471,41509
118460,50357
345544,19247
4568373,778
4800086,36848
9453,26641
1478537,33700
5785550,43865
11212208,24717
10272632,36491
9134276,16826
161176,44866
840960,19017
6351733,30616
6330636,10364
6015339,40879
136194,19353
949476,34300
9858322,18920
3477154,34414
523234,11598
213421,47245
1561970,43997
6457407,11777
16695245,42244
8068625,32505
858161,28002
1463584,33649
1484916,26576
9595931,30172
4593057,48981
2215617,26328
5614677,21251
20666497,14811
694736,12427
1386054,1208
51260,31082
11027,13068
10430394,28834
1886334,43308
1204508,38848
135960,37591
49041,27540
4900546,25692
491494,47185
1845869,50126
9045404,28357
12953642,19847
44065,49251
210749,37924
1079221,2487
4421474,30148
9254,14074
1554387,5513
20670,13817
6319901,48416
92951,26826
5619724,22028
982161,30464
1692156,15504
1953718,15890
139506,34211
9530965,2818
1183593,41976
383007,36393
7994192,18723
128217,46441
5795699,24722
1045444,12306
4536442,36609
87721,41886
1754832,40964
10522970,34635
335713,15059
20774,37995
7087143,38206
3325500,48909
5495523,48284
1599619,20529
4398050,40212
1258041,34788
418563,21497
592182,28336
293023,38335
5620851,28669
1110808,18074
513951,38102
2116625,14267
1345054,23281
3664123,35428
5994041,23098
13492192,23905
4997668,38574
188246,46147
3760878,14675
1754010,8653
836967,28275
3464063,8327
465159,41237
12002271,42248
2471910,34086
1956010,45561
124111,39047
3425114,10813
2646772,50071
10038648,21624
7321942,19429
1288725,8172
1711465,34689
2128691,20209
1605879,16395
900626,35621
6552039,10544
1360074,44836
16975766,25066
144213,7352
5079779,22763
6075699,4651
5878876,51481
1206731,23330
3104326,30251
8635547,5355
11384184,5269
11342159,37846
750987,17013
2476735,30281
1754020,34102
3179747,24028
1413579,7495
3691122,50558
1800880,32694
1788218,1359
2820287,46203
342331,22268
12538710,48524
679637,37628
2773206,49831
198165,14185
65813,47235
954485,44790
1246391,31310
573546,37072
1049527,19105
251860,21132
85950,21345
188784,39432
289135,32819
9232218,40653
3861915,10915
20986750,10623
1880339,42575
2131366,37390
5731861,18831
4,50351
1106629,24981
4603146,4961
2908963,4026
216063,37981
86452,3528
637783,9273
12254,26847
9640709,27913
778533,40475
7829963,30998
1714762,44385
126039,21824
957276,39373
349540,30580
7756492,25146
4320738,24155
7016115,175
528884,680
6811893,5835
78722,35698
193789,21368
2452562,2106
4564515,38999
7026242,30027
6535997,20281
6345400,26068
4695271,20154
20974173,235
7955749,35235
8129609,12051
5823050,47674
748175,49671
3518575,32166
1815048,26443
4444768,21043
920200,49636
2361465,22644
7857932,44953
194310,6756
2901829,24652
845414,37719
81520,45943
2223398,31335
2853953,33752
198040,25233
3279603,26496
